rank_saa,playerID,name,career_PA,qualifying_seasons,SAA_final,SAA_total,SAA_peak,SAA_rate,z_AVG_career,z_ISO_career,z_BB_career,z_SB_career,z_DEF_career,real_WAR,is_negro_leaguer,is_nel_ranked,season_equivalents
115,ramirha01,Hanley Ramirez,7127.0,12.0,6.976150500856997,6.843176668085607,7.109124333628388,0.5452303069068694,0.782414256248723,0.8329502145646769,0.33077161608585304,1.1759525637459487,-0.45025726160165386,38.28,False,False,14.802891560152288
116,kellyki01,King Kelly,6457.0,15.0,6.946793101384209,7.65333666683267,6.240249535935748,0.6952390487883039,1.0207849865050915,0.9308316982612672,0.6696703311448574,1.5050710508232383,-0.3167202515180193,45.949999999999996,False,False,16.133227165637205
117,kinerra01,Ralph Kiner,6256.0,10.0,6.927582343714417,7.063645324830346,6.791519362598488,0.6655248379163392,0.024830059385668686,2.1892971313739116,1.5607394802300254,-0.6239664250394898,-0.4619531241529416,48.11,False,False,13.251737917545286
118,machama01,Manny Machado,8195.0,14.0,6.918369234413647,7.6637808579912985,6.172957610835995,0.5512781722374143,0.6887518487595248,0.6909892449444315,-0.13227190060630795,0.041278921559854444,0.732275710154364,62.7,False,False,18.405594765378396
119,wynnji01,Jim Wynn,8010.0,15.0,6.91104703883481,6.972238335261626,6.8498557424079936,0.4477187557827213,-0.5084479545134051,0.8697949020429733,1.8283220046113233,0.6345242157560613,0.46515024743556216,55.93,False,False,16.62355328021969
120,kleinch01,Chuck Klein,7168.0,13.0,6.875912214023446,6.761308685566248,6.9905157424806434,0.5081250756669196,0.6820784996666608,1.4187593334341162,-0.0806013009952612,-0.2053248415753333,-0.46766830003127013,46.31,False,False,14.617508087073428
121,mcphebi01,Bid McPhee,9429.0,18.0,6.849664613357806,7.879995401746989,5.8193338249686235,0.477232261304129,-0.05242431681048523,0.16089765016144933,0.6521749680674181,0.5471018582623272,1.66578597515427,52.75,False,False,20.28317051915529
122,kentje01,Jeff Kent,9537.0,17.0,6.837004367765449,7.7219101350036325,5.952098600527265,0.46703959633502656,0.49316022453390246,0.9634894858914602,-0.10865189660920072,-0.5366330329461224,0.47286588081475084,55.43,False,False,20.432503857093575
123,bondsbo01,Bobby Bonds,8090.0,13.0,6.762704032940773,7.456846003730661,6.0685620621508845,0.549052743796691,-0.048981582604093736,1.1447377056160701,0.5942989810010949,1.9171559992231515,-0.15409795564663273,57.86,False,False,16.545320986888527
124,sheffga01,Gary Sheffield,10947.0,20.0,6.682097166103418,7.677129366023772,5.687064966183064,0.39536424313089585,0.6234110921910737,0.9604494893712521,1.2115381758660222,0.14858697089809753,-1.0790322300710695,60.54,False,False,22.74185003018195
125,brownpe01,Pete Browning,5315.0,12.0,6.6677720431458685,7.026900338704376,6.308643747587361,0.7839154202555682,1.795083899186156,0.6383182780877494,0.39128189013217474,-0.019668441104029665,-0.09696802556828607,40.42,False,False,11.756035349690068
126,sosasa01,Sammy Sosa,9896.0,18.0,6.64714945648784,6.557492086077972,6.736806826897709,0.3295814168334756,-0.0686427998757835,1.468777460847159,-0.020303807963047902,-0.046571405559505556,-0.41885730052840825,58.6,False,False,21.174706148369314
127,utleych01,Chase Utley,7863.0,14.0,6.627803781460733,6.726208360171883,6.529399202749581,0.4625611635163244,0.2668611279343269,0.7684556559062465,0.35314283495421067,0.13959729275875316,0.5134605779642794,64.62,False,False,16.319799972317117
128,killeha01,Harmon Killebrew,9831.0,17.0,6.6272240514613685,7.563986539932857,5.69046156298988,0.44568024879956863,-0.23313895139058102,1.8391812588169343,2.015307465305655,-0.637401685672393,-0.8696151069583183,60.44,False,False,20.382313076117043
129,simmote01,Ted Simmons,9685.0,17.0,6.592960524255011,7.361426865107494,5.8244941834025274,0.4111753095383778,0.8004765799351314,0.3944297431576473,-0.09472426166814449,-0.49819655304644206,0.5599774704100143,50.37,False,False,19.749171031821128
130,loftoke01,Kenny Lofton,9234.0,16.0,6.5913431544462355,7.524430412356274,5.658255896536197,0.4895783405149684,0.7792217623414192,-0.7204406582422249,0.2620990319948993,2.294043706735818,1.0816486770606923,68.39,False,False,19.449259365859994
131,garcino01,Nomar Garciaparra,6116.0,10.0,6.58014152900823,6.485577142728111,6.674705915288349,0.6617941612001513,1.4458562940386357,0.8324660720391726,-0.5852395020841195,-0.09794209361228758,0.2330780547322479,44.28,False,False,11.5630114800011
132,richaha01,Hardy Richardson,6044.0,14.0,6.579402133514243,7.489075885386353,5.669728381642133,0.7290767683665389,0.8335477585669855,1.1032279180511004,-0.06338251664202604,0.06659617721874471,0.57705265537159,40.980000000000004,False,False,14.885644944257528
133,dobyla01,Larry Doby,6920.0,12.0,6.56766851135422,7.441502927198847,5.693834095509592,0.6965525360872555,0.3655699957943103,1.051533244598834,1.0079936595389363,-0.13945717093814755,0.9228395755461674,56.78,True,True,14.063704498799472
134,rodriiv01,Ivan Rodriguez,10270.0,20.0,6.522370727309496,7.447294256133143,5.597447198485848,0.4192953760351418,0.947367077324581,0.1689129193882198,-1.097913325719526,0.03956296076417568,0.9512320675841835,68.71000000000001,False,False,21.36520424350477
135,cliftha01,Harlond Clift,6894.0,11.0,6.473019224509538,6.549363027709807,6.3966754213092685,0.5505174453259855,-0.2658752920552777,0.8061998273290946,1.8123651732580772,-0.19144983954752776,1.1316427568639278,41.5,False,False,13.551694676912925
136,donaljo02,Josh Donaldson,5856.0,10.0,6.376079089699051,6.3729631871854835,6.379194992212619,0.6803672257536014,0.19105649256969257,1.0655809026630105,1.2745950207989127,-0.2916535266193157,1.0254092888291542,46.81,False,False,11.960194902180653
137,gosligo01,Goose Goslin,9822.0,16.0,6.353341840094602,6.660514261838328,6.0461694183508765,0.384713561163332,0.4191644475360087,0.7817383731908526,0.3346350187995966,0.06716693640858323,-0.07868740287772173,65.78,False,False,19.52564440805147
138,boyerke01,Ken Boyer,8268.0,14.0,6.323626704918643,6.720832710015437,5.9264206998218505,0.46523206826628993,0.7530076157831729,0.49296347552972164,-0.1107465984993961,0.3746720092335568,0.32524099899502806,62.83,False,False,17.50037359399279
139,seymocy01,Cy Seymour,6208.0,11.0,6.320694331744752,6.249470480191043,6.391918183298462,0.6223652826753432,0.9708454294904328,0.6817783579964547,-0.5438547292610851,-0.010870287074246508,0.9102532403140504,41.45,False,False,11.854664154821174
140,mccutan01,Andrew McCutchen,9705.0,17.0,6.318743869411859,6.126930816978154,6.510556921845564,0.3086234146561492,0.36484860293562427,0.3222357788183549,1.1386903933386177,0.22197055253484782,-0.1678399722869552,48.58,False,False,22.010482788847533
141,clemero01,Roberto Clemente,10212.0,18.0,6.317597957798938,7.022235656238476,5.612960259359399,0.37208279678971135,1.5850764529963375,0.13590696439894706,-0.9083009622967161,-0.3693291694244961,-0.08224607628376361,94.96000000000001,False,False,21.604963191835324
142,ewingbu01,Buck Ewing,5772.0,15.0,6.294656690668809,7.254912148890096,5.334401232447522,0.7471667421564256,0.7556224520859688,1.32113653926758,-0.13145090934572412,1.1182546312014208,0.17485849934525574,47.92,False,False,13.136319132571286
143,berkmla01,Lance Berkman,7813.0,13.0,6.283435784005695,6.853555312132703,5.713316255878686,0.5237697954503343,0.7250709049533096,1.1271618646625305,1.7840082772406938,-0.27225347111511444,-0.9153775802348779,51.96,False,False,16.146251414278407
144,dawsoan01,Andre Dawson,10769.0,19.0,6.2682893804694135,6.380107803441002,6.156470957497825,0.29386308226167607,0.3274472325369116,1.0580996093643114,-1.025440473590857,0.11719209735771324,-0.15488066342688234,64.82000000000001,False,False,23.07559289899824
145,murraed02,Eddie Murray,12817.0,20.0,6.231044163119478,6.73082563862131,5.731262687617646,0.2716936528419272,0.542330406556626,0.7204423381312967,0.29352545077477055,-0.31792909444468964,-0.523489030987288,68.67,False,False,27.50123912203245
146,belleal01,Albert Belle,6673.0,11.0,6.227232010904203,6.29065710975937,6.163806912049036,0.5394161750832809,0.6443946252613623,1.7032741542825782,0.2111572434572941,-0.5320844483356882,-0.663958691460309,40.06,False,False,14.243727270109304
147,flickel01,Elmer Flick,6414.0,11.0,6.170510254416142,6.2534181015671395,6.087602407265145,0.5814219363896026,0.9217251222312339,1.3629408274687917,0.5357637686769506,0.6557651152542151,-1.1156536845676082,53.42,False,False,13.01633271256258
148,gordojo01,Joe Gordon,6536.0,11.0,6.169046280785396,6.394092326096716,5.944000235474075,0.5673602407500257,-0.16685474439412315,1.3854092454744786,0.4960841669276239,0.2110033981448529,0.6554256695933572,55.5,False,False,13.312532368257058
149,dickebi01,Bill Dickey,7060.0,15.0,6.152234794559373,6.925208996168837,5.379260592949909,0.5899812636383822,0.7836062507520194,0.8264448911293427,0.18110471004090495,-0.42453560198845364,0.6565450513436424,56.230000000000004,False,False,13.699136807057434
150,bancrda01,Dave Bancroft,8244.0,15.0,6.106322650311952,6.441991268117025,5.7706540325068785,0.43757596510107616,-0.03394537935935361,-0.3911002518670395,0.6566776077120957,-0.3177904988432351,2.65600471791054,50.43,False,False,17.513486153601825
151,kinslia01,Ian Kinsler,8299.0,14.0,6.085300111805194,6.479703399624963,5.690896823985424,0.4411311899949402,0.1094951707291892,0.3737702744486868,0.06019927985440747,0.6278341049379363,1.136741089811715,53.82,False,False,17.601848166253664
152,camparo01,Roy Campanella,5752.0,11.0,6.048485391402805,6.048765366046212,6.048205416759397,0.6968754938414355,0.40714820033530347,1.403829839497115,0.26578256028014163,-0.1421009524195526,0.7060696055282552,41.660000000000004,True,True,11.065962761292116
153,jonesan01,Andruw Jones,8664.0,16.0,6.035206650071284,6.416443841256882,5.653969458885687,0.4030904098217516,-0.6674898794780023,0.9509459351011879,0.321171524349862,-0.15059888496962645,1.5049816459838616,62.71,False,False,18.009516802692833
154,daviser01,Eric Davis,6147.0,13.0,6.025739589010848,6.001369864188955,6.050109313832741,0.607229724492149,0.01959328573131685,1.0899603446678465,0.979542150307844,1.2949225269017748,0.23458583825719012,36.13,False,False,11.950888305897468
155,burkeje01,Jesse Burkett,9620.0,15.0,6.009045074247082,6.298345551329762,5.719744597164401,0.3877260473633411,1.1623991718252433,0.2040669074222179,0.6846043484536278,-0.3023030019322091,-0.30221955531519573,60.82,False,False,19.540827437130854
156,wanerpa01,Paul Waner,10762.0,18.0,5.955601231702055,6.319326123207488,5.591876340196622,0.2861232107505709,1.044543258023983,0.06968572704663388,0.36047261509663403,-0.4135428422913883,-0.21419231025569396,74.55,False,False,22.174032466647517
157,dimagdo01,Dom DiMaggio,6478.0,10.0,5.931716570493601,6.29395016699989,5.56948297398731,0.5832231814980593,0.628844800380452,-0.31517258669064613,0.31526699055430013,0.5163883203478291,2.0297799315045224,33.49,False,False,13.30364990089913
158,cochrmi01,Mickey Cochrane,6206.0,11.0,5.930727049747288,6.551860432086633,5.309593667407944,0.6660651066167366,0.7799671650827938,0.5687950802384142,1.4110649273467182,-0.10052566663424808,0.6519125347456363,49.75,False,False,12.098445493751907
159,torrejo01,Joe Torre,8801.0,16.0,5.900987174127513,6.02958753041505,5.772386817839975,0.3968613009357825,1.2152924026294152,0.31947536998104215,-0.08029974061680437,-0.46937540019749346,-0.04300758382962484,57.65,False,False,18.229330086874295
160,ryanji01,Jimmy Ryan,9124.0,17.0,5.891079429159829,5.91960995613276,5.862548902186897,0.34334708795355845,0.4770155007508586,0.9183937193490408,0.049103449715820306,-0.4541691667634596,-0.1738455318582365,44.48,False,False,19.30352034549736
161,lindofr01,Francisco Lindor,6848.0,11.0,5.881273837146942,6.3347885067327905,5.427759167561093,0.5550340397254198,0.5401712275697853,0.7059106335067541,0.19764153108535318,0.7005095494846056,0.45697186672730966,56.63,False,False,15.534216672135019
162,trammal01,Alan Trammell,9375.0,18.0,5.87958958929537,6.021851334594331,5.737327843996409,0.3546378327441755,0.7087615655399018,0.17567910170165235,0.24378597389629278,0.14986966488654055,0.24970034346713,70.64,False,False,20.075018203138445
163,leachto01,Tommy Leach,9051.0,16.0,5.87898802252467,6.2750515936280955,5.482924451421243,0.404875752939701,0.02814631202803546,0.42822404352566323,0.38455856150763473,0.09347234231681052,1.1008077794557345,48.13,False,False,18.148008325141845
164,duffyhu01,Hugh Duffy,7841.0,14.0,5.825728649612449,5.931744526619567,5.719712772605332,0.43700762707856255,0.8322438163220238,0.5107876823366865,-0.16851258177396639,0.5854738124924984,-0.03798972795451852,43.14,False,False,16.161393814521357
165,heilmha01,Harry Heilmann,8960.0,16.0,5.821563959014547,6.467727199286857,5.175400718742236,0.4181779375988879,1.1663977093242366,1.033554270297399,0.4311329811304166,-0.6498335014434805,-1.0996880212814817,72.35,False,False,18.23581944836456
166,roushed01,Edd Roush,8156.0,14.0,5.81247981257764,6.203359290673765,5.421600334481514,0.4550780204885953,0.823412980616403,0.18581485683605298,-0.7904740595660085,0.4252150315028065,0.9441778602958931,45.88,False,False,16.32434106643255
167,whitalo01,Lou Whitaker,9967.0,18.0,5.8062677866766705,7.115980096829898,4.496555476523442,0.41361841603560134,0.32540375393707954,0.4956890848073298,0.9378626257917159,-0.40964663447805366,0.5723448264045617,75.1,False,False,21.61246527275845
168,raineti01,Tim Raines,10359.0,18.0,5.756144621723163,5.992634572630953,5.519654670815372,0.3307732999545121,0.867026272160242,-0.2856032166209897,1.080595556140026,2.1354000108931297,-0.8262658670528958,69.46,False,False,21.814986953234357
169,wilsoha01,Hack Wilson,5556.0,11.0,5.752400590803622,5.603820780628139,5.900980400979105,0.5580326018862266,0.059640106834483814,1.5885575579700824,1.116102139613572,-0.5671026221736534,0.04336675350432467,38.690000000000005,False,False,11.66939216206111
170,cuyleki01,Kiki Cuyler,8098.0,15.0,5.742063224846298,5.933749448517583,5.550377001175014,0.38611499972802416,0.5184632729356644,0.22896589934090514,-0.0710429798554763,1.577813781269066,0.056045839518471155,47.989999999999995,False,False,16.9583073254775
171,tejadmi01,Miguel Tejada,9203.0,14.0,5.731063552806358,5.926124645216621,5.536002460396094,0.36599196710940446,0.5027589963980605,0.3117882719995442,-0.6852701039401002,-0.495616844316309,1.19858240707882,47.13,False,False,18.400712641005324
172,mauerjo01,Joe Mauer,7960.0,14.0,5.695233754493076,5.541082719444795,5.849384789541357,0.3530441648403193,1.4311373379372831,-0.590407165985645,0.9691188608447602,-0.25057620842958167,0.14485424006654965,55.59,False,False,16.497163787642197
173,stantmi03,Giancarlo Stanton,7173.0,14.0,5.656341836516157,5.9185181404214315,5.394165532610882,0.4724859161996915,-0.04311899540326746,1.845167308373391,0.7986468819127527,-0.6274020912562535,-0.4262652837849781,47.01,False,False,15.519882109532514
174,evansda01,Darrell Evans,10737.0,19.0,5.65360458597662,6.073192466617558,5.234016705335682,0.29889640099950654,-0.6563249670318759,0.7929692555978411,1.678361398293357,-0.31219272517494506,0.6064312355893792,58.72,False,False,22.287686609117237
175,stargwi01,Willie Stargell,9026.0,18.0,5.649916762693763,6.07535859653425,5.224474928853278,0.3897707422041285,0.48547349496854736,1.9123186232472902,0.37135087783389914,-0.7882158266159625,-1.4394019919120813,57.64,False,False,18.284374519524604
176,murphda05,Dale Murphy,9040.0,14.0,5.648151670982651,5.348607039703679,5.9476963022616225,0.29381010351786707,-0.09229325438101849,1.1458332912035758,0.6782475296856159,-0.32690374880379064,-0.286931428085413,46.51,False,False,19.054496830172557
177,bergewa01,Wally Berger,5663.0,10.0,5.6248411100814275,5.644097034684224,5.605585185478631,0.582695145182902,0.10869537689742052,1.4206572152901062,-0.2750550150192957,-0.5815702899846562,1.0477594901351965,42.34,False,False,11.720010438402543
178,veachbo01,Bobby Veach,7557.0,12.0,5.6001458834800495,5.59299235568001,5.6072994112800885,0.4242195986897586,0.667976881080997,0.6370485095178884,-0.24271017068507916,-0.20184547545065235,0.3858377306183306,49.1,False,False,15.002872818744533
179,willicy01,Cy Williams,7720.0,14.0,5.587572340316203,5.953088456264392,5.222056224368014,0.4871842726509349,0.03983530858996076,1.2750327838502742,0.16909117893614264,-0.6626336225311912,0.7103904463918466,36.86,False,False,15.557925491882077
180,turnetr01,Trea Turner,5604.0,10.0,5.568285058771741,6.229165818758479,4.9074042987850035,0.6722121387149439,1.3276724695730362,0.3049891333011371,-0.4395939771096702,2.2023157505396576,0.030707402548465688,41.75,False,False,12.873535046446019
181,cartega01,Gary Carter,9019.0,17.0,5.550990317273403,5.987980023772372,5.1140006107744345,0.3767881560432692,0.055227152020260455,0.7911423231141679,0.16433279719993746,-0.4427547797257251,0.753597558777597,70.11,False,False,18.950292831679317
182,glassja01,Jack Glasscock,7552.0,16.0,5.549071936663875,5.7581719542709155,5.3399719190568335,0.4074804470041157,0.6421630801049886,-0.1667637779888259,-0.34586710030726436,0.5973753573014455,1.2423842334536044,61.57,False,False,17.521021850650584
183,berrayo01,Yogi Berra,8364.0,16.0,5.514641576264168,6.352262559161831,4.677020593366504,0.45639551779394955,0.5127581350376864,0.9042447636490647,-0.41657006642475114,-0.3715054914565631,0.5505110198802783,59.54,False,False,17.266080555530934
184,posadjo01,Jorge Posada,7150.0,14.0,5.507118994168545,6.064544360273191,4.9496936280638995,0.5043983986472611,0.160205861258064,0.7321393215703694,1.292267817032772,-0.4860689054946856,0.7803747632246117,42.68,False,False,14.228802673993574
185,biggicr01,Craig Biggio,12503.0,19.0,5.500147815887784,5.459444242566778,5.54085138920879,0.1941030956718893,0.3176281816103963,0.07471228686999591,0.11989793539678037,0.5909854956330697,0.026563060123933124,65.49,False,False,26.683436085826976
186,lemonch01,Chet Lemon,7872.0,15.0,5.492623882242811,5.771973688874129,5.213274075611493,0.403783426017102,0.0873950733442653,0.4782616842575355,0.20996277695177604,-0.781245547896504,1.4560733791551728,55.63,False,False,16.85843572103407
187,sheckji01,Jimmy Sheckard,9118.0,16.0,5.491381456304108,5.538282982257286,5.44447993035093,0.335620419141351,-0.1579690486859424,0.36688704872533867,1.441172380849625,0.4957797915163863,0.3962490094646548,49.58,False,False,18.71070116189443
188,gorege01,George Gore,6104.0,14.0,5.474763436900214,5.758009571080402,5.191517302720026,0.5239538947510216,0.7897556674514647,0.36821095418159544,1.652113460101895,-0.43302097860725536,-0.0332732065487379,39.94,False,False,14.918118417209826
189,abreubo01,Bobby Abreu,10081.0,16.0,5.463854615304484,5.903144508083342,5.024564722525626,0.3281692562409998,0.6116413312249037,0.21649710978359812,1.617313196242198,1.1574262122643861,-0.988731084561046,60.19,False,False,20.81831188551934
190,jennihu01,Hughie Jennings,5648.0,11.0,5.445017439506842,5.251773084854075,5.638261794159609,0.5128474227108422,0.6945665660355725,-0.02306224537709585,-0.45684959323339797,0.6960460353390577,1.437382411513665,42.4,False,False,11.350252644634649
191,poseybu01,Buster Posey,5607.0,10.0,5.422849100318102,5.6931529556884,5.152545244947803,0.6192079116133019,1.5646745609171677,0.023323252567181863,0.3760291279746564,-0.35143567417825033,0.7017461109417819,45.03,False,False,12.016816879661018
192,palmera01,Rafael Palmeiro,12046.0,19.0,5.422712735240119,5.988951770273088,4.85647370020715,0.2727141740365195,0.42964263685563997,0.8835958276295528,0.35569310248154457,-0.3579795670738342,-0.6051435942490468,71.87,False,False,25.35435841674037
193,prattde01,Del Pratt,7609.0,13.0,5.4007212931030635,5.7283777430708005,5.0730648431353265,0.42180085511438314,0.4392236191230182,0.4829399497018611,-0.4463742980183049,0.12621868126684832,0.8858367307103249,46.4,False,False,15.73960247510258
194,braunry02,Ryan Braun,7329.0,13.0,5.388357849279629,5.753964609735062,5.022751088824196,0.4799750371876601,1.0458162317920947,1.246095123420303,-0.18991006703400856,0.54142442447175,-1.2137490255991665,47.17,False,False,15.724913413057914
195,marteke01,Ketel Marte,5092.0,10.0,5.3509094921341465,5.210245359716954,5.491573624551339,0.5866758785949,0.8183407450076485,0.6097608452578399,0.41562373402838826,-0.283910680318737,0.725370480721442,37.37,False,False,10.765629484772639
196,smithoz01,Ozzie Smith,10778.0,18.0,5.3268217213880185,6.018277478510168,4.63536596426587,0.30415942259265033,-0.055583627530969265,-0.9599830300078752,0.523486661822925,1.3215485498952153,2.1216294934124487,76.92,False,False,23.193359465000388
197,butlebr01,Brett Butler,9545.0,15.0,5.3234696946737845,5.6618890979405565,4.985050291407012,0.3316338871850981,0.7156496893076062,-1.081633457243825,0.8630988870197746,1.298929366685304,1.1261309609772796,49.73,False,False,20.062600958079216
198,riceji01,Jim Rice,9058.0,15.0,5.308693709928464,5.4792663985394245,5.138121021317505,0.32982993314010484,0.9549653088162035,1.1255249766983904,-0.45872858303176284,-0.7161559114565246,-0.8841435153272217,47.660000000000004,False,False,19.37776804931263
199,boudrlo01,Lou Boudreau,7023.0,13.0,5.303872804573336,5.414018757237498,5.193726851909173,0.4415820810097163,0.6885170396821912,0.11844108878315773,0.45954517394298133,-0.4350712640463427,0.9852362574022387,63.01,False,False,14.406674796875906
200,burksel01,Ellis Burks,8176.0,16.0,5.281125530447994,5.841202531075393,4.721048529820597,0.42604469319588056,0.612276370061944,0.8768773545144525,0.11699654762085092,-0.09992804069101878,-0.11204137435010825,49.81,False,False,16.886376029651498
201,stephve01,Vern Stephens,7240.0,13.0,5.278872984489112,5.817484888352578,4.740261080625648,0.4615190367668474,0.4561378372766896,1.0681270858535457,-0.12560963207878179,-0.7011756213162204,0.4345904258363852,46.29,False,False,14.901531877283468
202,dykstle01,Lenny Dykstra,5282.0,11.0,5.24324533931884,5.275217628863112,5.211273049774568,0.6036100508996068,0.5428256040663358,-0.28294322385515763,0.863781680339523,1.1629651987154122,1.6148532446537993,42.38,False,False,11.331204216242632
203,wallabo01,Bobby Wallace,9612.0,16.0,5.156507949979899,5.651764974592972,4.661250925366827,0.343519573388595,0.05053227372727712,0.2637682332373256,0.2406615197778055,-0.7765570829413149,1.5140948880778258,76.43,False,False,18.638614245347156
204,daviswi02,Willie Davis,9822.0,16.0,5.138434938308281,5.5434136955681765,4.7334561810483855,0.33472843950987885,0.36762291854980766,-0.14867910597581743,-1.4119775682940292,1.535827840334565,1.2833013426681408,60.77,False,False,20.17926759495829
205,mcgrifr01,Fred McGriff,10174.0,17.0,5.106751576668274,5.3179079919163685,4.89559516142018,0.26931246188966435,0.33788412916312927,0.9873691789986978,0.8213030961470132,-0.3772632460722702,-0.8633375778317904,52.6,False,False,21.71884179665821
206,olivato01,Tony Oliva,6879.0,11.0,5.09517044511829,5.191093993171089,4.9992468970654915,0.4319772463070044,1.280460312205072,0.5995717790554437,-0.6796007650053509,-0.10629794203727737,-0.26721255183443693,43.07,False,False,14.358443128910523
207,hartnga01,Gabby Hartnett,7297.0,16.0,5.080010215644915,5.734036880869639,4.42598355042019,0.49509600352882194,0.2044684778039437,1.1629744795335344,0.2981835482356629,-0.6254477883405254,0.5879477016903237,55.28,False,False,14.688075828664058
208,chapmbe01,Ben Chapman,7420.0,12.0,5.079938593709744,5.528561381825915,4.631315805593573,0.43697354424003887,0.2621625715706302,0.024582613387263686,0.6922668377835607,2.1482726827172987,0.3344801835129238,42.459999999999994,False,False,14.47746151779157
209,lankfra01,Ray Lankford,6674.0,13.0,5.077837921172922,5.01438610230991,5.141289740035934,0.41897114448763434,-0.1305117173842751,0.6460050912206134,0.8595486830623011,0.6312080798094374,0.5762372802477949,38.19,False,False,14.282379285388792
210,lyonsde01,Denny Lyons,5029.0,9.0,5.076234095373533,5.130010987115356,5.022457203631711,0.6739668474423502,1.1168630477189299,0.9068120132973729,1.0484218906177878,-0.4923429408160354,0.05628217078642045,35.52,False,False,9.403562793294217
211,colliji01,Jimmy Collins,7452.0,13.0,5.0665560332742245,5.0835846083241645,5.0495274582242855,0.3715047794927895,0.4454621631015576,0.7086275070490111,-0.44816566794281354,-0.5409430465143198,0.6209437494666612,53.25,False,False,15.142382044030379
212,cruzne02,Nelson Cruz,8387.0,15.0,5.066085724163878,5.3097155092438975,4.822455939083859,0.3538148788007269,0.44355411500341807,1.260247268473202,0.04116450010427467,-0.3238593156000684,-0.6452802734633987,42.0,False,False,17.57077273447388
213,medwijo01,Joe Medwick,8142.0,13.0,5.063311665372586,5.313604507503939,4.813018823241233,0.37837033831596817,1.0967240922197994,0.8577935875399297,-1.1180199186176545,-0.6359550771747804,-0.16293733016353573,54.22,False,False,16.248260308522752
214,cashno01,Norm Cash,7910.0,14.0,5.055296110197151,5.5569415441338075,4.553650676260495,0.43536375883278033,0.32874579046871216,1.1528150914709423,1.2274974271909624,-0.2989812379288579,-0.5097806233766327,52.05,False,False,16.119526297994327
215,pfefffr01,Fred Pfeffer,7128.0,14.0,5.026114366821763,5.232208872534229,4.820019861109297,0.42801886187983634,-0.3015427899812177,0.47522804508962846,-0.2274679497792455,0.40080219544049195,1.767255416534268,26.610000000000003,False,False,15.670298699179536
216,cepedor01,Orlando Cepeda,8695.0,14.0,5.006007640021108,5.40075028079856,4.611264999243658,0.36669397029315587,1.0731773310616644,0.8826778218717706,-0.7446982042386001,0.5296339498592085,-0.9927807507446771,50.18,False,False,17.974786007179027
217,altuvjo01,Jose Altuve,8696.0,15.0,5.00517455158887,5.146893643371978,4.8634554598057615,0.3290051893394063,1.4482818165507552,0.16584811711347713,-0.194090164499036,1.0695707940775796,-1.2264664905294487,53.56,False,False,19.48581461958922
218,camermi01,Mike Cameron,7884.0,14.0,4.995354914115797,5.4929121209376905,4.497797707293904,0.40851515241541714,-0.8594560125415376,0.40066914578084867,0.5168227726570013,1.0582139199434748,1.943237715917881,46.68,False,False,15.954696505699463
219,gilesbr02,Brian Giles,7835.0,13.0,4.99046586540221,4.829613962078845,5.1513177687255745,0.3020946884306636,0.4642662316442528,0.5794823155152643,1.686337593133208,-0.3255701280941008,-0.7355331111055111,51.089999999999996,False,False,16.175361786377756
220,minosmi01,Minnie Miñoso,8230.0,12.0,4.970640828840679,5.2743617226553114,4.666919935026047,0.382704933928397,0.8720392157969563,0.12126423296325192,0.2324478411363941,1.7152930101927937,-0.5503009291629218,53.26,True,False,16.117096209463696
221,willibi01,Billy Williams,10519.0,16.0,4.9493022082993825,5.229356531576425,4.669247885022339,0.27368456572503347,0.7758230918366936,1.0392669179146712,0.26388210935995343,-0.38867493541766096,-1.291815772973026,63.65,False,False,21.83057056343539
222,winfida01,Dave Winfield,12358.0,20.0,4.947303330697585,5.38501549767953,4.509591163715639,0.22938635488104966,0.44725901864901285,0.9192362952162382,0.27074653173808866,-0.2754721888843029,-0.900448367819521,64.2,False,False,25.68285499106285
223,yorkru01,Rudy York,6720.0,11.0,4.9354090375808095,4.926564762377486,4.944253312784132,0.4154920385048305,-0.03250696047421649,1.481998678003544,0.5312400875915779,-0.45590265415839887,-0.1344461004864284,31.56,False,False,13.565407024814613
224,doylela01,Larry Doyle,7382.0,14.0,4.931506547467197,5.188981888245319,4.674031206689074,0.37572603027844165,0.647113065477287,0.9707335719068352,0.04885449664659544,0.20126897583350878,-0.6732015409240276,44.65,False,False,15.488039894094195
225,chancfr01,Frank Chance,5103.0,11.0,4.923590123779198,5.050381134605427,4.79679911295297,0.6582944272882216,0.9119477884409177,0.4584665369330323,1.2814514503730106,2.384592807013141,-0.597171480312892,46.730000000000004,False,False,9.495917662554008
226,wheatza01,Zack Wheat,9996.0,18.0,4.918618894176516,5.357314719940055,4.479923068412979,0.30318984025082735,0.773672289133731,0.5499429948090959,-0.6065054841541222,-0.5802240864036711,0.1238910606187933,60.22,False,False,20.946095232871997
227,grandcu01,Curtis Granderson,8306.0,14.0,4.8657864467000564,4.797413862560456,4.934159030839658,0.3080468858682902,-0.5797251164353016,0.9193791972729238,0.8459599122441395,-0.08577914133572266,0.6506629226308094,47.47,False,False,17.311424554017034
228,gwynnto01,Tony Gwynn,10232.0,18.0,4.848201621557905,5.163510268406668,4.532892974709143,0.28980399467362417,2.187881535000937,-0.5836788267034924,-0.3989513361511027,0.195267789576555,-0.8554423157907718,69.15,False,False,21.865403415115637
